timestamp,dataset,step,column_affected,issue_found,action_taken,rows_affected,validation_result,analyst_notes
2026-05-11T16:25:08.568791+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:25:08.624995+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:25:08.669537+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:25:08.691808+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 1 rows with all Z-scores NaN.,1,PASS,"Stunted: 50.0%, Underweight: 50.0%, Wasted: 50.0%"
2026-05-11T16:25:08.714137+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 0.0%, Underweight: 100.0%, Wasted: 0.0%"
2026-05-11T16:25:15.605884+00:00,nfhs5_kr,replace_missing_codes,"hw70, hw71, hw72","DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",19068,PASS,"Per-column counts: {'hw70': 5064, 'hw71': 1160, 'hw72': 12844}"
2026-05-11T16:25:15.634780+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-11T16:25:15.744154+00:00,nfhs5_kr,apply_who_thresholds,"stunted, underweight, wasted",No binary target columns in dataset,"HAZ<-2.0→stunted, WAZ<-2.0→underweight, WHZ<-2.0→wasted. NaN Z-scores preserved as NaN labels (not imputed).",232920,PASS,WHO Child Growth Standards 2006. Strict < not <=.
2026-05-11T16:25:15.848537+00:00,nfhs5_kr,remove_duplicates,all,"3,872 exact duplicate rows detected",drop_duplicates() applied,3872,PASS,Exact row deduplication only — no fuzzy matching
2026-05-11T16:25:15.849002+00:00,nfhs5_kr,detect_sc_st_column,N/A,"No SC/ST column found. Searched: ['V131', 'S116', 'SH46', 'V130']",Fairness audit ST subgroup will be skipped,-1,INFO,Request PR (Household Members Recode) file for V131
2026-05-11T16:25:15.851333+00:00,nfhs5_kr,encode_categorical,,DHS integer codes not interpretable by model,Mapped integers to string labels per DHS codebook,229048,PASS,Columns encoded: []
2026-05-11T16:25:16.183103+00:00,nfhs5_kr,impute_numeric_median,"m4, m19, h11, hw1, hw2, hw3","Missing values in numeric features: {'m4': 45250, 'm19': 21890, 'h11': 5371, 'hw1': 7866, 'hw2': 11246, 'hw3': 11834}",SimpleImputer(strategy=median) applied,103457,PASS,Median chosen over mean: birth weight and breastfeeding are right-skewed
2026-05-11T16:25:16.274369+00:00,nfhs5_kr,remove_duplicates,all,692 exact duplicate rows detected,drop_duplicates() applied,692,PASS,Exact row deduplication only — no fuzzy matching
2026-05-11T16:25:16.303724+00:00,nfhs5_kr,audit_labels,"stunted, underweight, wasted",N/A — audit step,Computed prevalence and class weights,228356,PASS,"{'prevalence': {'stunted': 0.3547, 'underweight': 0.309, 'wasted': 0.1862}, 'class_weights': {'stunted': 1.7864, 'underweight': 2.4099, 'wasted': 4.3937}}"
2026-05-11T16:25:18.232446+00:00,nfhs5_kr,drop_missing_labels,"stunted, underweight, wasted","29,560 missing target labels",Dropped rows with NaN in target labels before stratified split,29560,PASS,Required for sklearn train_test_split stratify on stunted
2026-05-11T16:25:18.302948+00:00,nfhs5_kr,train_test_split,all,N/A — split step,"Stratified split: 80% train / 20% test, RANDOM_STATE=42",198796,PASS,"Train: 159,036 rows, Test: 39,760 rows"
2026-05-11T16:25:21.404383+00:00,nfhs5_kr,check_prevalence,"stunted, underweight, wasted",N/A — validation step,"Prevalence verified: {'stunted': 0.3547, 'underweight': 0.309, 'wasted': 0.1862}",228356,PASS,"{'stunted': (0.3, 0.42), 'underweight': (0.3, 0.35), 'wasted': (0.17, 0.22)}"
2026-05-11T16:25:27.386913+00:00,nfhs5_kr,replace_missing_codes,"hw70, hw71, hw72","DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",19068,PASS,"Per-column counts: {'hw70': 5064, 'hw71': 1160, 'hw72': 12844}"
2026-05-11T16:25:27.408739+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-11T16:25:27.583191+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,"Created from Z-scores using WHO thresholds (<-2.0). Dropped 21,274 rows with all Z-scores NaN.",21281,PASS,"Stunted: 34.5%, Underweight: 30.7%, Wasted: 17.7%"
2026-05-11T16:25:43.342567+00:00,nfhs5_kr,check_prevalence,"stunted, underweight, wasted",N/A — validation step,"Prevalence verified: {'stunted': 0.3547, 'underweight': 0.309, 'wasted': 0.1862}",228356,PASS,"{'stunted': (0.3, 0.42), 'underweight': (0.3, 0.35), 'wasted': (0.17, 0.22)}"
2026-05-11T16:25:43.977422+00:00,nfhs5_kr,detect_sc_st_column,N/A,"No SC/ST column found. Searched: ['V131', 'S116', 'SH46', 'V130']",Fairness audit ST subgroup will be skipped,-1,INFO,Request PR (Household Members Recode) file for V131
2026-05-11T16:26:19.089982+00:00,nfhs5_kr,replace_missing_codes,"hw70, hw71, hw72","DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",19068,PASS,"Per-column counts: {'hw70': 5064, 'hw71': 1160, 'hw72': 12844}"
2026-05-11T16:26:19.139983+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-11T16:26:19.740018+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,"Created from Z-scores using WHO thresholds (<-2.0). Dropped 21,274 rows with all Z-scores NaN.",21281,PASS,"Stunted: 34.5%, Underweight: 30.7%, Wasted: 17.7%"
2026-05-11T16:26:21.663734+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:26:21.672248+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:26:21.679803+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:26:21.686009+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:26:21.694227+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 1 rows with all Z-scores NaN.,1,PASS,"Stunted: 50.0%, Underweight: 50.0%, Wasted: 50.0%"
2026-05-11T16:26:21.702465+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 0.0%, Underweight: 100.0%, Wasted: 0.0%"
2026-05-11T16:26:28.328333+00:00,nfhs5_kr,replace_missing_codes,"hw70, hw71, hw72","DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",19068,PASS,"Per-column counts: {'hw70': 5064, 'hw71': 1160, 'hw72': 12844}"
2026-05-11T16:26:28.351274+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-11T16:26:28.452587+00:00,nfhs5_kr,apply_who_thresholds,"stunted, underweight, wasted",No binary target columns in dataset,"HAZ<-2.0→stunted, WAZ<-2.0→underweight, WHZ<-2.0→wasted. NaN Z-scores preserved as NaN labels (not imputed).",232920,PASS,WHO Child Growth Standards 2006. Strict < not <=.
2026-05-11T16:26:28.549576+00:00,nfhs5_kr,remove_duplicates,all,"3,872 exact duplicate rows detected",drop_duplicates() applied,3872,PASS,Exact row deduplication only — no fuzzy matching
2026-05-11T16:26:28.550103+00:00,nfhs5_kr,detect_sc_st_column,N/A,"No SC/ST column found. Searched: ['V131', 'S116', 'SH46', 'V130']",Fairness audit ST subgroup will be skipped,-1,INFO,Request PR (Household Members Recode) file for V131
2026-05-11T16:26:28.552516+00:00,nfhs5_kr,encode_categorical,,DHS integer codes not interpretable by model,Mapped integers to string labels per DHS codebook,229048,PASS,Columns encoded: []
2026-05-11T16:26:28.870718+00:00,nfhs5_kr,impute_numeric_median,"m4, m19, h11, hw1, hw2, hw3","Missing values in numeric features: {'m4': 45250, 'm19': 21890, 'h11': 5371, 'hw1': 7866, 'hw2': 11246, 'hw3': 11834}",SimpleImputer(strategy=median) applied,103457,PASS,Median chosen over mean: birth weight and breastfeeding are right-skewed
2026-05-11T16:26:28.967967+00:00,nfhs5_kr,remove_duplicates,all,692 exact duplicate rows detected,drop_duplicates() applied,692,PASS,Exact row deduplication only — no fuzzy matching
2026-05-11T16:26:29.000114+00:00,nfhs5_kr,audit_labels,"stunted, underweight, wasted",N/A — audit step,Computed prevalence and class weights,228356,PASS,"{'prevalence': {'stunted': 0.3547, 'underweight': 0.309, 'wasted': 0.1862}, 'class_weights': {'stunted': 1.7864, 'underweight': 2.4099, 'wasted': 4.3937}}"
2026-05-11T16:26:31.457953+00:00,nfhs5_kr,drop_missing_labels,"stunted, underweight, wasted","29,560 missing target labels",Dropped rows with NaN in target labels before stratified split,29560,PASS,Required for sklearn train_test_split stratify on stunted
2026-05-11T16:26:31.520216+00:00,nfhs5_kr,train_test_split,all,N/A — split step,"Stratified split: 80% train / 20% test, RANDOM_STATE=42",198796,PASS,"Train: 159,036 rows, Test: 39,760 rows"
2026-05-11T16:26:34.159186+00:00,nfhs5_kr,check_prevalence,"stunted, underweight, wasted",N/A — validation step,"Prevalence verified: {'stunted': 0.3547, 'underweight': 0.309, 'wasted': 0.1862}",228356,PASS,"{'stunted': (0.3, 0.42), 'underweight': (0.3, 0.35), 'wasted': (0.17, 0.22)}"
2026-05-11T16:26:39.533843+00:00,nfhs5_kr,replace_missing_codes,"hw70, hw71, hw72","DHS codes [9996, 9997, 9998, 9999] present in Z-score columns","Replaced [9996, 9997, 9998, 9999, 99996, 99997, 99998, 99999] with NaN across all numeric columns",19068,PASS,"Per-column counts: {'hw70': 5064, 'hw71': 1160, 'hw72': 12844}"
2026-05-11T16:26:39.557322+00:00,nfhs5_kr,scale_zscores,"HW70, HW71, HW72 → HAZ, WAZ, WHZ",Z-scores stored as integers x100 in DHS encoding,"Divided by 100.0, renamed to HAZ/WAZ/WHZ",232920,PASS,"Z-score range after scaling: [-6.0, 6.0]"
2026-05-11T16:26:39.726213+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,"Created from Z-scores using WHO thresholds (<-2.0). Dropped 21,274 rows with all Z-scores NaN.",21281,PASS,"Stunted: 34.5%, Underweight: 30.7%, Wasted: 17.7%"
2026-05-11T16:26:52.936619+00:00,nfhs5_kr,check_prevalence,"stunted, underweight, wasted",N/A — validation step,"Prevalence verified: {'stunted': 0.3547, 'underweight': 0.309, 'wasted': 0.1862}",228356,PASS,"{'stunted': (0.3, 0.42), 'underweight': (0.3, 0.35), 'wasted': (0.17, 0.22)}"
2026-05-11T16:26:53.637990+00:00,nfhs5_kr,detect_sc_st_column,N/A,"No SC/ST column found. Searched: ['V131', 'S116', 'SH46', 'V130']",Fairness audit ST subgroup will be skipped,-1,INFO,Request PR (Household Members Recode) file for V131
2026-05-11T16:47:00.813453+00:00,evaluation,save_benchmark,all,N/A — benchmark save step,Saved 3 rows to /workspaces/malnutrisense/reports/tables/test_benchmark.csv,3,INFO,test_benchmark
2026-05-11T16:48:25.199590+00:00,model_artefacts,save_model,N/A,N/A — model save step,joblib.dump to /tmp/pytest-of-codespace/pytest-0/test_save_and_load_roundtrip0/test_model.pkl,-1,INFO,Size: 0.0 MB
2026-05-11T16:48:29.892395+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:48:29.900447+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:48:29.908443+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:48:29.916717+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 40.0%, Underweight: 40.0%, Wasted: 20.0%"
2026-05-11T16:48:29.923501+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 1 rows with all Z-scores NaN.,1,PASS,"Stunted: 50.0%, Underweight: 50.0%, Wasted: 50.0%"
2026-05-11T16:48:29.929830+00:00,nfhs5_kr,create_labels,"stunted, underweight, wasted",No binary target columns in raw data,Created from Z-scores using WHO thresholds (<-2.0). Dropped 0 rows with all Z-scores NaN.,0,PASS,"Stunted: 0.0%, Underweight: 100.0%, Wasted: 0.0%"
2026-05-11T16:48:35.221700+00:00,model_artefacts,save_model,N/A,N/A — model save step,joblib.dump to /tmp/pytest-of-codespace/pytest-1/test_save_and_load_roundtrip0/test_model.pkl,-1,INFO,Size: 0.0 MB
2026-05-11T16:53:53.659234+00:00,evaluation,save_benchmark,all,N/A — benchmark save step,Saved 9 rows to /workspaces/malnutrisense/reports/tables/baseline_benchmark.csv,9,INFO,baseline_benchmark
2026-05-11T16:56:11.920316+00:00,model_artefacts,save_model,N/A,N/A — model save step,joblib.dump to /workspaces/malnutrisense/models/mltp_xgb_v1.pkl,-1,INFO,Size: 5.1 MB
2026-05-11T16:56:44.724556+00:00,model_artefacts,save_model,N/A,N/A — model save step,joblib.dump to /workspaces/malnutrisense/models/mltp_lgbm_v1.pkl,-1,INFO,Size: 8.3 MB
2026-05-11T16:56:44.734726+00:00,evaluation,save_benchmark,all,N/A — benchmark save step,Saved 15 rows to /workspaces/malnutrisense/reports/tables/full_benchmark.csv,15,INFO,full_benchmark
2026-05-12T16:23:07.252245+00:00,model_artefacts,save_model,N/A,N/A — model save step,joblib.dump to /workspaces/malnutrisense/models/mltp_xgb_v1.pkl,-1,INFO,Size: 5.1 MB
2026-05-12T16:23:44.547206+00:00,evaluation,save_benchmark,all,N/A — benchmark save step,Saved 15 rows to /workspaces/malnutrisense/reports/tables/full_benchmark.csv,15,INFO,full_benchmark
2026-05-12T16:44:30.844459+00:00,nfhs5_kr,detect_sc_st_column,N/A,"No SC/ST column found. Searched: ['V131', 'S116', 'SH46', 'V130']",Fairness audit ST subgroup will be skipped,-1,INFO,Request PR (Household Members Recode) file for V131
